PMID,Sentence,Found Terms,Classification
39077073,"This study aimed to investigate the association among DM, low-attenuation plaque (LAP) volume, and cardiovascular outcomes across metabolic phenotypes in patients with suspected coronary artery disease (CAD) who underwent coronary computed tomography angiography (CCTA).",Coronary Angiography,LABEL_0
39077072,"Atrial fibrillation (AF) is one the most prevalent arrhythmias globally and is associated with a significantly higher risk of morbidity and mortality, including an up to five-fold increase in risk of stroke.",Atrial Fibrillation,LABEL_0
39077072,"Atrial fibrillation (AF) is one the most prevalent arrhythmias globally and is associated with a significantly higher risk of morbidity and mortality, including an up to five-fold increase in risk of stroke.",Atrial Fibrillation,LABEL_0
39077071,Ventricular tachycardia (VT) is a life-threatening heart condition commonly seen in patients with myocardial infarction (MI).,Tachycardia,LABEL_0
39076686,Tomosynthesis performance compared to radiography and computed tomography for sacroiliac joint structural damage detection in patients with suspected axial spondyloarthritis.,Radiography,LABEL_0
39076686,To compare tomosynthesis performance to radiography for the differentiation of sacroiliitis versus normal or degenerative changes in sacroiliac joints in patients with suspected axial spondyloarthritis (SpA).,Radiography,LABEL_0
39071947,"When the Cu(I) center was removed from both woven COFs, the absorption edge was blue shifted, resulting in a wider band gap, and there was a considerable decrease in the charge separation efficiency, underscoring the pivotal role of MLCT.",Role,LABEL_0
39071113,"IPA revealed the effect of efferent vagus stimulation on protein synthesis, autophagy, fibrosis, autonomic signalling, inflammation, and hypertrophy.",Fibrosis,LABEL_0
39070858,We present a case of a middle-aged female with perianal Crohn's disease on adalimumab who developed colonic mucormycosis causing a flare in her disease activity.,Mucormycosis,LABEL_0
39070858,We present a case of a middle-aged female with perianal Crohn's disease on adalimumab who developed colonic mucormycosis causing a flare in her disease activity.,Disease,LABEL_0
39070858,We present a case of a middle-aged female with perianal Crohn's disease on adalimumab who developed colonic mucormycosis causing a flare in her disease activity.,Disease,LABEL_0
39070858,We present a case of a middle-aged female with perianal Crohn's disease on adalimumab who developed colonic mucormycosis causing a flare in her disease activity.,Crohn Disease,LABEL_0
39070858,We present a case of a middle-aged female with perianal Crohn's disease on adalimumab who developed colonic mucormycosis causing a flare in her disease activity.,Crohn Disease,LABEL_0
39070858,This patient highlights the need to increase awareness about fungal infections as a cause of disease flare in inflammatory bowel disease.,Disease,LABEL_0
39070530,"In this study, we tried to clarify expression mechanisms of PAD2 and PAD4 in the colonic mucosa of patients with ulcerative colitis and Crohn's disease.",Colitis,LABEL_0
39070530,"In this study, we tried to clarify expression mechanisms of PAD2 and PAD4 in the colonic mucosa of patients with ulcerative colitis and Crohn's disease.",Colitis,LABEL_0
39070530,"In this study, we tried to clarify expression mechanisms of PAD2 and PAD4 in the colonic mucosa of patients with ulcerative colitis and Crohn's disease.",Ulcerative,LABEL_0
39070530,"In this study, we tried to clarify expression mechanisms of PAD2 and PAD4 in the colonic mucosa of patients with ulcerative colitis and Crohn's disease.",Crohn Disease,LABEL_0
39070115,"Lastly, we conduct a simulation study to illustrate the performance of a complete case analysis with a right-censored covariate under different censoring mechanism assumptions, and we demonstrate its use with a Huntington disease data example.",Disease,LABEL_0
39070115,"Lastly, we conduct a simulation study to illustrate the performance of a complete case analysis with a right-censored covariate under different censoring mechanism assumptions, and we demonstrate its use with a Huntington disease data example.",Huntington Disease,LABEL_1
39070115,"Lastly, we conduct a simulation study to illustrate the performance of a complete case analysis with a right-censored covariate under different censoring mechanism assumptions, and we demonstrate its use with a Huntington disease data example.",Huntington Disease,LABEL_1
39070115,"Lastly, we conduct a simulation study to illustrate the performance of a complete case analysis with a right-censored covariate under different censoring mechanism assumptions, and we demonstrate its use with a Huntington disease data example.",Huntington Disease,LABEL_0
39069776,[Adrenal insufficiency as part of X-linked adrenoleukodystrophy].,Adrenal Insufficiency,LABEL_0
39069776,[Adrenal insufficiency as part of X-linked adrenoleukodystrophy].,Adrenoleukodystrophy,LABEL_0
39069776,[Adrenal insufficiency as part of X-linked adrenoleukodystrophy].,Adrenoleukodystrophy,LABEL_1
39069776," X-linked adrenoleukodystrophy (X-ALD) is a severe neurodegenerative metabolic disease with a frequency 1:17,000 in newborn boys.",Disease,LABEL_0
39069776," X-linked adrenoleukodystrophy (X-ALD) is a severe neurodegenerative metabolic disease with a frequency 1:17,000 in newborn boys.",Adrenoleukodystrophy,LABEL_1
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Scanning,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39059992,"Scanning electron microscopy (SEM) revealed a 2D fine morphology of the bone which indicates a strong functional interconnection with bone nano/micro, and macro components of the organs.",Microscopy,LABEL_0
39055639,"The present study explores how coming out to parents - in terms of both status (being out vs. not) and, if out, experience (continuum from rejection to acceptance) - affects trans people's mental health.",Parents,LABEL_0
39055239,Next Steps: Studying Diabetic Foot Infections with Next-Generation Molecular Assays.,Diabetic Foot,LABEL_0
39055239,Next Steps: Studying Diabetic Foot Infections with Next-Generation Molecular Assays.,Infections,LABEL_0
39055239,"In 2019, the International Working Group on the Diabetic Foot voiced six concerns regarding the use of molecular microbiology techniques for routine diagnosis of infection complicating diabetic foot ulcers.",Diabetic Foot,LABEL_1
39055239,"In 2019, the International Working Group on the Diabetic Foot voiced six concerns regarding the use of molecular microbiology techniques for routine diagnosis of infection complicating diabetic foot ulcers.",Diagnosis,LABEL_0
39054017,"Brain Death: Medical, Ethical, Cultural, and Legal Aspects.",Brain Death,LABEL_1
39054017,"Brain Death: Medical, Ethical, Cultural, and Legal Aspects.",Brain Death,LABEL_0
39054017,"Brain Death: Medical, Ethical, Cultural, and Legal Aspects.",Death,LABEL_0
39054017,The development of critical care stimulated brain death criteria formulation in response to concerns on treatment resources and unregulated organ procurement.,Brain Death,LABEL_1
39050395,The outcome in pediatric acute myeloblastic leukemia; results of the first-line treatment and contribution of hematopoietic stem cell transplantation to survival of relapsed patients.,Leukemia,LABEL_0
39050394,Obesity is a chronic metabolic disease involving dysregulation of fat metabolism that affects 13% of the world's population.,Obesity,LABEL_0
39050394,Obesity is a chronic metabolic disease involving dysregulation of fat metabolism that affects 13% of the world's population.,Disease,LABEL_0
39050394,Obesity is a chronic metabolic disease involving dysregulation of fat metabolism that affects 13% of the world's population.,Chronic Disease,LABEL_0
39050394,Obesity is a chronic metabolic disease involving dysregulation of fat metabolism that affects 13% of the world's population.,Chronic Disease,LABEL_0
39050394,"Obesity has been linked to dyslipidemia with a lot of complication, including stroke, chronic kidney disease, fatty liver disease, and so on.",Obesity,LABEL_0
39050394,"Obesity has been linked to dyslipidemia with a lot of complication, including stroke, chronic kidney disease, fatty liver disease, and so on.",Disease,LABEL_0
39050394,"Obesity has been linked to dyslipidemia with a lot of complication, including stroke, chronic kidney disease, fatty liver disease, and so on.",Chronic Disease,LABEL_0
39050394,"Obesity has been linked to dyslipidemia with a lot of complication, including stroke, chronic kidney disease, fatty liver disease, and so on.",Chronic Disease,LABEL_0
39050394,"Obesity has been linked to dyslipidemia with a lot of complication, including stroke, chronic kidney disease, fatty liver disease, and so on.",Stroke,LABEL_0
39045176,"The importance of patient characteristics, operators, and image quality for the accuracy of heart failure diagnosis by general practitioners using handheld ultrasound devices.",Heart Failure,LABEL_0
