cui,term,semantic_type
C0239886,Frontal headache,T184
C0239886,Frontal headache,T184
C0239886,Frontal headache,T184
C0239886,"HEADACHE, FRONTAL",T184
C0239886,Headache Frontal,T184
C0239886,headache frontal,T184
C0239886,HEADACHE FRONTAL,T184
C0239886,frontal headache,T184
C0239886,frontal headache,T184
C0239886,frontal headaches,T184
C0239886,Forehead headache,T184
C0239886,headache forehead,T184
C0239886,forehead headache,T184
C0239886,Frontal headache (finding),T184
C0239886,frontal headache (symptom),T184
C0239886,headache in the forehead (frontal),T184
C0239888,Headache recurrent,T184
C0239888,Headache recurrent,T184
C0239888,recurrent headache,T184
C0239888,"HEADACHE, RECURRENT",T184
C0239888,headache recurrent,T184
C0239888,HEADACHE RECURRENT,T184
C0239888,headaches recurrent,T184
C0239888,"Headaches, recurrent",T184
C0239888,"Headache, recurrent",T184
C0239888,Recurrent headaches,T184
C0239889,excruciating headache,T184
C0239889,excruciating headache (symptom),T184
C0239889,excruciating headache 'worst I ever had',T184
C0239889,worst headache I ever had,T184
C0239957,Hip stiff,T184
C0239957,Hip stiff,T184
C0239957,stiff hip,T184
C0239957,Stiff hip,T184
C0239957,Stiff hip,T184
C0239957,hip stiff,T184
C0239957,Hip stiffness,T184
C0239957,Stiffness hip,T184
C0239957,stiffness; hip,T184
C0239957,Stiffness;hip,T184
C0239957,HIP STIFFNESS,T184
C0239957,hip stiffness,T184
C0239957,hip; stiffness,T184
C0239957,stiffness in hip,T184
C0239957,stiffness of hip joint (diagnosis),T184
C0239957,Hip stiff (finding),T184
C0239957,stiffness of hip joint,T184
C0239957,stiffness in hip joint,T184
C0239957,hip joint stiffness,T184
C0239957,hip joint stiffness (symptom),T184
C0239968,"HUMERAL PAIN, UPPER",T184
C0239969,"HUMERAL SWELLING, LOWER",T184
C0239999,INFRAORBITAL PRESSURE SENSATION,T184
C0240004,INGUINAL LYMPH NODE PAIN,T184
C0240005,INGUINAL LYMPH NODE TENDERNESS,T184
C0240007,Inguinal mass,T184
C0240007,Inguinal mass,T184
C0240007,Inguinal mass,T184
C0240007,INGUINAL MASS,T184
C0240007,INGUINAL MASS,T184
C0240007,inguinal mass,T184
C0240007,Inguinal Mass,T184
C0240007,Groin lump,T184
C0240007,Groin lump,T184
C0240007,lump groin,T184
C0240007,groin lump,T184
C0240007,groin lumps,T184
C0240007,lump in the groin,T184
C0240007,Lump(s);groin,T184
C0240007,Groin mass,T184
C0240007,groin mass,T184
C0240007,Groin mass (finding),T184
C0240007,Mass of inguinal region,T184
C0240011,instep pain,T184
C0240011,INSTEP PAIN,T184
C0240011,pain instep,T184
C0240012,INSTEP SWELLING,T184
C0240018,"INTERCOSTAL PAIN, RIGHT LOWER",T184
C0240020,"INTERCOSTAL TENDERNESS, RIGHT LOWER",T184
C0240031,INTERPHALANGEAL JOINT PAIN,T184
C0240033,Interphalangeal joint swelling,T184
C0240033,INTERPHALANGEAL JOINT SWELLING,T184
C0240061,"INVOLUNTARY MOVEMENT, GROSS",T184
C0240067,ISCHIAL TUBEROSITY TENDERNESS,T184
C0240075,JAW ANGLE TENDERNESS,T184
C0240094,Joint tenderness,T184
C0240094,Joint tenderness,T184
C0240094,Joint tenderness,T184
C0240094,tenderness joint,T184
C0240094,JOINT TENDERNESS,T184
C0240094,joint tenderness,T184
C0240094,joint tenderness,T184
C0240094,Tenderness of joint,T184
C0240094,Joint tender,T184
C0240094,Joint tender,T184
C0240094,Tender joint,T184
C0240094,Tender joint,T184
C0240094,Tender joint,T184
C0240094,joints tender,T184
C0240094,Tenderness of joint (finding),T184
C0240094,joint tenderness (physical finding),T184
C0240094,joint tenderness was seen,T184
C0240101,Paradoxical inspiratory filling of neck veins,T184
C0240101,Paradoxical inspiratory filling of neck veins,T184
C0240101,JUGULAR VENOUS DISTENTION WITH INSPIRATION,T184
C0240101,kussmaul's sign,T184
C0240101,Kussmaul's sign,T184
C0240101,Kussmaul's sign,T184
C0240101,KUSSMAUL SIGN,T184
C0240101,kussmaul sign,T184
C0240101,kussmauls signs,T184
C0240101,Paradoxical inspiratory filling of neck veins (finding),T184
C0240108,KIDNEY MASS TENDERNESS,T184
C0240122,posterior knee pain,T184
C0240122,"KNEE PAIN, POSTERIOR",T184
C0240127,KNEE SLIPPING SENSATION,T184
C0240129,Knee stiff,T184
C0240129,Knee stiff,T184
C0240129,Knee stiff,T184
C0240129,Stiff knee,T184
C0240129,Stiff knee,T184
C0240129,stiff knee,T184
C0240129,stiff knee,T184
C0240129,knee stiff,T184
C0240129,knees stiff,T184
C0240129,stiff knees,T184
C0240129,Knee stiffness,T184
C0240129,stiffness; knee,T184
C0240129,Stiffness;knee,T184
C0240129,KNEE STIFFNESS,T184
C0240129,KNEE STIFFNESS,T184
C0240129,knee; stiffness,T184
C0240129,knee stiffness,T184
C0240129,knee stiffness,T184
C0240129,knees stiffness,T184
C0240129,stiffness in knee,T184
C0240129,stiffness of knee joint (diagnosis),T184
C0240129,Knee stiff (finding),T184
C0240129,stiffness of knee joint,T184
C0240129,stiffness of knee joint,T184
C0240129,stiffness in knee joint,T184
C0240129,knee joint stiffness,T184
C0240129,stiffness of knee joint (symptom),T184
C0240135,kneeling pain,T184
C0240135,KNEELING PAIN,T184
C0240135,kneel pain,T184
C0240135,pain kneeling,T184
C0240141,LABIAL PAIN,T184
C0240150,LACRIMAL GLAND PAIN,T184
C0240155,LARYNGEAL ANESTHESIA,T184
C0240165,LARYNGEAL PRESSURE SENSATION,T184
C0240194,Blue lips,T184
C0240194,Blue lips,T184
C0240194,Blue lips,T184
C0240194,Blue lips,T184
C0240194,lips blue,T184
C0240194,blue lips,T184
C0240194,blue lip,T184
C0240194,Lip cyanosis,T184
C0240194,LIP CYANOSIS,T184
C0240194,cyanosis lips,T184
C0240194,Cyanosis of lip,T184
C0240194,cyanosis of lips,T184
C0240194,cyanosis of lips,T184
C0240194,Lips cyanosed,T184
C0240194,Blue lips (physical finding),T184
C0240194,examination of the oral cavity lips mucosal findings lip color blue,T184
C0240194,Bluish lips,T184
C0240194,Labial cyanosis,T184
C0240194,Blue lips (finding),T184
C0240194,Cyanotic lips,T184
C0240194,cyanotic lips,T184
C0240194,lip cyanotic,T184
C0240194,cyanosis of lips (physical finding),T184
C0240194,cyanosis of lips (symptom),T184
C0240204,Paresthesia lips,T184
C0240204,LIP PARESTHESIA,T184
C0240204,Paraesthesia lips,T184
C0240211,Lip swelling,T184
C0240211,Lip swelling,T184
C0240211,Lip swelling,T184
C0240211,Lip swelling,T184
C0240211,swelling lip,T184
C0240211,LIP SWELLING,T184
C0240211,lip swelling,T184
C0240211,swelling lips,T184
C0240211,swelling of lips,T184
C0240211,SWELLING LIPS,T184
C0240211,Swelling of lip,T184
C0240211,Swelling lips,T184
C0240211,Swelling of lips,T184
C0240211,Swollen lips,T184
C0240211,Swelling of the lip,T184
C0240211,Swollen lip,T184
C0240211,swollen lips,T184
C0240211,swollen lips,T184
C0240211,Swollen;lip,T184
C0240211,Swelling of the lips,T184
C0240211,swollen lip,T184
C0240211,swollen lip,T184
C0240211,lip swollen,T184
C0240211,Lip swelling (finding),T184
C0240211,Edematous lip,T184
C0240211,lip swollen (physical finding),T184
C0240211,swollen lips (symptom),T184
C0240271,"LYMPH NODE PAIN, REGIONAL",T184
C0240273,Tender lymph node,T184
C0240273,Tender lymph node,T184
C0240273,tender lymph node,T184
C0240273,Tender lymph nodes,T184
C0240273,lymph nodes tender,T184
C0240273,lymph nodes tender,T184
C0240273,tender lymph nodes,T184
C0240273,Lymph node tenderness,T184
C0240273,LYMPH NODE TENDERNESS,T184
C0240273,lymph node tenderness,T184
C0240273,lymph node tenderness,T184
C0240273,Tender gland,T184
C0240273,Tender gland,T184
C0240273,tender gland,T184
C0240273,glands tender,T184
C0240273,Tender lymph node (finding),T184
C0240273,tender lymph nodes (physical finding),T184
C0240311,maxillary pain,T184
C0240311,MAXILLARY PAIN,T184
C0240311,maxillary pain (symptom),T184
C0240315,MEDIAN NERVE PAIN,T184
C0240325,Metacarpophalangeal joint pain,T184
C0240325,Metacarpophalangeal joint pain,T184
C0240325,METACARPOPHALANGEAL JOINT PAIN,T184
C0240325,Arthralgia of metacarpophalangeal joint,T184
C0240325,Arthralgia of metacarpophalangeal joint,T184
C0240325,Metacarpophalangeal joint pain (finding),T184
C0240327,"Taste, Metallic",T184
C0240327,METALLIC TASTE,T184
C0240327,Metallic taste,T184
C0240327,Metallic taste,T184
C0240327,Metallic taste,T184
C0240327,Metallic taste,T184
C0240327,metallic taste,T184
C0240327,metallic taste,T184
C0240327,TASTE METALLIC,T184
C0240327,TASTE METALLIC,T184
C0240327,taste metallic,T184
C0240327,Taste metallic,T184
C0240327,Taste Metallic,T184
C0240327,metallic tastes,T184
C0240327,Metallic Tastes,T184
C0240327,"Tastes, Metallic",T184
C0240327,Metallic Taste,T184
C0240327,Metallic taste (finding),T184
C0240327,metallic taste in mouth (symptom),T184
C0240327,Metallic taste in mouth,T184
C0240327,Metallic taste in mouth,T184
C0240327,metallic taste in mouth,T184
C0240327,metallic taste in the mouth,T184
C0240327,metallic taste (symptom),T184
C0240330,Metatarsophalangeal joint stiff,T184
C0240330,Metatarsophalangeal joint stiff,T184
C0240330,METATARSOPHALANGEAL JOINT STIFFNESS,T184
C0240330,Metatarsophalangeal joint stiff (finding),T184
C0240352,Morning nausea,T184
C0240352,Morning nausea,T184
C0240352,nausea morning,T184
C0240352,MORNING NAUSEA,T184
C0240352,morning nausea,T184
C0240352,morning nausea,T184
C0240352,morning nausea (symptom),T184
C0240382,Mouth swelling,T184
C0240382,Mouth swelling,T184
C0240382,swelling mouth,T184
C0240382,MOUTH SWELLING,T184
C0240382,mouth swelling,T184
C0240382,mouth swell,T184
C0240382,mouth swollen,T184
C0240382,mouths swollen,T184
C0240382,swollen mouth,T184
C0240382,Swollen mouth,T184
C0240419,Muscle tenderness,T184
C0240419,TENDERNESS MUSCLE,T184
C0240419,Tenderness muscle,T184
C0240419,MUSCLE TENDERNESS,T184
C0240419,muscle tenderness,T184
C0240419,muscle tenderness,T184
C0240419,tenderness muscles,T184
C0240419,Muscle tenderness any site,T184
C0240419,MUSCLE TENDERNESS ANY SITE,T184
C0240419,MUSCLE TENDERNESS ANY SITE,T184
C0240419,Tender muscles,T184
C0240419,tender muscles,T184
C0240419,muscle tender,T184
C0240419,muscle tenderness (physical finding),T184
C0240419,muscle tenderness was seen,T184
C0240444,Pachyonychia,T184
C0240444,Pachyonychia,T184
C0240444,Pachyonychia,T184
C0240444,Pachyonychia,T184
C0240444,Pachyonychia,T184
C0240444,Pachyonychia,T184
C0240444,pachyonychia,T184
C0240444,pachyonychia,T184
C0240444,"Pachyonychia, NOS",T184
C0240444,Thickened nails,T184
C0240444,Thickened nails,T184
C0240444,Thickened nails,T184
C0240444,thickened nails,T184
C0240444,NAIL THICKENING,T184
C0240444,nail thickening,T184
C0240444,nails thicken,T184
C0240444,Thickened nail,T184
C0240444,nail; thickening,T184
C0240444,thickening; nail,T184
C0240444,Increased thickness of nail,T184
C0240444,Increased thickness of nail,T184
C0240444,Thickened claw,T184
C0240444,Thick nails,T184
C0240444,Thickened nails (finding),T184
C0240515,Nipple pain,T184
C0240515,Nipple pain,T184
C0240515,Nipple pain,T184
C0240515,Nipple pain,T184
C0240515,pain nipple,T184
C0240515,NIPPLE PAIN,T184
C0240515,NIPPLE PAIN,T184
C0240515,nipple pain,T184
C0240515,nipples pain,T184
C0240515,Nipple painful,T184
C0240515,painful nipple,T184
C0240515,nipples painful,T184
C0240515,Nipple hyperesthesia,T184
C0240515,Nipple hyperaesthesia,T184
C0240521,Nipple tenderness,T184
C0240521,Nipple tenderness,T184
C0240521,Nipple tenderness,T184
C0240521,Nipple tenderness,T184
C0240521,NIPPLE TENDERNESS,T184
C0240521,nipple tenderness,T184
C0240521,nipples tenderness,T184
C0240521,Nipple tenderness (finding),T184
C0240521,nipple tender,T184
C0240521,nipples tender,T184
C0240521,tender nipple,T184
C0240544,Burning sensation of nose,T184
C0240544,NOSE BURNING SENSATION,T184
C0240544,Nasal burning sensation,T184
C0240544,Burning sensation of nose (finding),T184
C0240557,Irritation of nose,T184
C0240557,Irritation of nose,T184
C0240557,NOSE IRRITATION,T184
C0240557,irritations nose,T184
C0240557,nose irritation,T184
C0240557,Nasal irritation,T184
C0240557,nasal irritation,T184
C0240557,NASAL IRRITATION,T184
C0240564,Pain of nose,T184
C0240564,Pain of nose,T184
C0240564,Pain of nose,T184
C0240564,NOSE PAIN,T184
C0240564,pain in nose,T184
C0240564,Pain;nose,T184
C0240564,nose; pain,T184
C0240564,pain; nose,T184
C0240564,pain in the nose,T184
C0240564,nose pain,T184
C0240564,nose pain,T184
C0240564,Pain of nose (finding),T184
C0240564,Nasal pain,T184
C0240564,nasal pain,T184
C0240564,pain over nose,T184
C0240564,pain over the nose,T184
C0240564,nose pain (symptom),T184
C0240566,NOSE PARESTHESIA,T184
C0240578,Nose tender,T184
C0240578,Nose tender,T184
C0240578,NOSE TENDERNESS,T184
C0240578,Nose tender (finding),T184
C0240608,Osler's node,T184
C0240608,Osler's node,T184
C0240608,Osler's node,T184
C0240608,osler's node,T184
C0240608,OSLER NODE,T184
C0240608,Osler node,T184
C0240608,node oslers,T184
C0240608,nodes oslers,T184
C0240608,nodes osler,T184
C0240608,osler node,T184
C0240608,osler's nodes,T184
C0240608,Osler's nodes,T184
C0240608,Osler's nodes,T184
C0240608,Osler's nodes,T184
C0240608,Osler; node,T184
C0240608,node; Osler,T184
C0240608,Osler's node (diagnosis),T184
C0240608,Osler's node (disorder),T184
C0240646,PALMAR PAIN,T184
C0240647,PALMAR PARESTHESIA,T184
C0240715,Perineal lump,T184
C0240715,Perineal lump,T184
C0240715,Perineal lump,T184
C0240715,perineal lump,T184
C0240715,Perineal mass,T184
C0240715,Perineal lump (finding),T184
C0240715,perineal lump (symptom),T184
C0240717,Perineal pain,T184
C0240717,Perineal pain,T184
C0240717,Perineal pain,T184
C0240717,Perineal pain,T184
C0240717,Perineal pain,T184
C0240717,pain perineal,T184
C0240717,pain; perineal,T184
C0240717,PERINEAL PAIN,T184
C0240717,Perineal Pain,T184
C0240717,perineal pain,T184
C0240717,perineal pain,T184
C0240717,Perineal pain NOS,T184
C0240717,perineum; pain,T184
C0240717,perineum pain,T184
C0240717,pain perineum,T184
C0240717,Perineal pain (finding),T184
C0240717,perineal pain (symptom),T184
C0240724,Periorbital rash,T184
C0240724,PERIORBITAL RASH,T184
C0240777,Plantar pain,T184
C0240777,pain plantar,T184
C0240777,PLANTAR PAIN,T184
C0240777,plantar pain,T184
C0240805,Prodrome,T184
C0240805,Prodrome,T184
C0240805,PRODROME,T184
C0240805,prodrome,T184
C0240805,"Prodrome, NOS",T184
C0240805,prodromes,T184
C0240805,Premonitory symptom,T184
C0240805,Premonitory symptom,T184
C0240805,Prodrome (finding),T184
C0240812,Prostatic pain,T184
C0240812,Prostatic pain,T184
C0240812,Prostatic pain,T184
C0240812,Prostatic pain,T184
C0240812,Prostatic pain,T184
C0240812,Prostatic pain,T184
C0240812,PAIN PROSTATIC,T184
C0240812,Pain prostatic,T184
C0240812,Prostatic Pain,T184
C0240812,Pain of prostate,T184
C0240812,PROSTATE PAIN,T184
C0240812,pain prostate,T184
C0240812,Prostate pain,T184
C0240812,Prostate pain,T184
C0240812,Pain;prostate,T184
C0240812,prostate pain,T184
C0240812,prostate pain,T184
C0240812,prostadynia,T184
C0240812,Prostatalgia,T184
C0240812,Prostatalgia,T184
C0240812,Prostatodynia,T184
C0240812,Prostatodynia,T184
C0240812,Prostatodynia,T184
C0240812,Prostatodynia,T184
C0240812,prostatodynia,T184
C0240812,Prostate painful,T184
C0240812,Pain of prostate (finding),T184
C0240813,Prostate tender,T184
C0240813,Prostate tender,T184
C0240813,tender prostate,T184
C0240813,PROSTATE TENDER,T184
C0240813,Prostate tenderness,T184
C0240813,Prostate tenderness,T184
C0240813,PROSTATE TENDERNESS,T184
C0240813,prostate tenderness,T184
C0240813,Tender(ness);prostate,T184
C0240813,Prostate tender (finding),T184
C0240813,prostatic tenderness,T184
C0240813,prostatic tenderness,T184
C0240813,prostate tenderness (physical finding),T184
C0240813,prostatic tenderness was observed,T184
C0240823,PSOAS SIGN POSITIVE,T184
C0240823,Psoas Sign Positive,T184
C0240831,PUBIC PRURITUS,T184
C0240841,Widened pulse pressure,T184
C0240841,Widened pulse pressure,T184
C0240841,PULSE PRESSURE WIDENED,T184
C0240841,widened pulse pressure,T184
C0240841,widened pulse pressure,T184
C0240841,PULSE PRESSURE WIDENING,T184
C0240841,pressures pulse widening,T184
C0240841,pulse pressure widening,T184
C0240841,widen pulse pressure,T184
C0240841,widening pulse pressure,T184
C0240841,Widened arterial pulse pressure (finding),T184
C0240841,Widened arterial pulse pressure,T184
C0240841,widened pulse pressure (physical finding),T184
C0240877,rectal tenderness,T184
C0240877,RECTAL TENDERNESS,T184
C0240877,rectal tenderness (physical finding),T184
C0240908,"RIB TENDERNESS, LOWER",T184
C0240920,Saber shin,T184
C0240920,SABER SHIN,T184
C0240920,saber shin,T184
C0240920,"Saber shin, NOS",T184
C0240920,saber shins,T184
C0240920,saber shins,T184
C0240920,Saber shin (disorder),T184
C0240920,saber shins (physical finding),T184
C0240928,Salt craving,T184
C0240928,Salt craving,T184
C0240928,Salt craving,T184
C0240928,Salt craving,T184
C0240928,Salt craving,T184
C0240928,craving salt,T184
C0240928,craving salt,T184
C0240928,SALT CRAVING,T184
C0240928,salt craving,T184
C0240928,craves salt,T184
C0240928,cravings salt,T184
C0240928,salt crave,T184
C0240928,craving salt (symptom),T184
C0240936,Scalp hyperaesthesia,T184
C0240936,SCALP HYPERESTHESIA,T184
C0240936,Scalp Hyperesthesia,T184
C0240936,Scalp hyperesthesia,T184
C0240940,Scalp pain,T184
C0240940,Scalp pain,T184
C0240940,Scalp pain,T184
C0240940,pain scalp,T184
C0240940,SCALP PAIN,T184
C0240940,Scalp Pain,T184
C0240940,scalp pain,T184
C0240940,pain of scalp,T184
C0240940,pain of scalp (symptom),T184
C0240940,superficial skin pain scalp,T184
C0240941,Pruritus of scalp,T184
C0240941,pruritus of scalp,T184
C0240941,SCALP PRURITUS,T184
C0240941,Scalp pruritus,T184
C0240941,scalp pruritus,T184
C0240941,Scalp itchy,T184
C0240941,Itchy scalp,T184
C0240941,itchy scalp,T184
C0240941,itchy scalp,T184
C0240941,scalp itchy,T184
C0240941,Scalp itching,T184
C0240941,itching scalp,T184
C0240941,Itching;scalp,T184
C0240941,scalp itching,T184
C0240941,itch scalp,T184
C0240941,scalp itch,T184
C0240941,itching of scalp,T184
C0240941,Scalp itchy (finding),T184
C0240941,itching of scalp (symptom),T184
C0240942,Rash of scalp,T184
C0240942,SCALP RASH,T184
C0240942,rash scalp,T184
C0240942,scalp rash,T184
C0240942,Scalp rash,T184
C0240942,Eruption of scalp,T184
C0240942,Eruption of scalp (disorder),T184
